"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"1006"	"lightsteelblue1"	TRUE	0.00366	12522	155	134	0.865	0.011	"GO:0005488"	"MF"	21	"binding"	1	"ENSG00000006327,ENSG00000047365,ENSG00000055483,ENSG00000059804,ENSG00000067082,ENSG00000069956,ENSG00000070495,ENSG00000073756,ENSG00000073803,ENSG00000075426,ENSG00000076604,ENSG00000076641,ENSG00000087074,ENSG00000095794,ENSG00000099860,ENSG00000100221,ENSG00000102096,ENSG00000102393,ENSG00000102760,ENSG00000102786,ENSG00000105722,ENSG00000110172,ENSG00000111859,ENSG00000112081,ENSG00000115137,ENSG00000116717,ENSG00000116752,ENSG00000117000,ENSG00000117479,ENSG00000118985,ENSG00000119508,ENSG00000119986,ENSG00000120129,ENSG00000120217,ENSG00000120694,ENSG00000120738,ENSG00000120833,ENSG00000122877,ENSG00000123358,ENSG00000125657,ENSG00000125740,ENSG00000125845,ENSG00000127528,ENSG00000128016,ENSG00000130522,ENSG00000130844,ENSG00000131016,ENSG00000131263,ENSG00000132002,ENSG00000132326,ENSG00000132510,ENSG00000132906,ENSG00000136527,ENSG00000136603,ENSG00000136826,ENSG00000136997,ENSG00000138675,ENSG00000140403,ENSG00000140563,ENSG00000140743,ENSG00000142178,ENSG00000142871,ENSG00000143333,ENSG00000143384,ENSG00000143479,ENSG00000143507,ENSG00000143878,ENSG00000144655,ENSG00000144802,ENSG00000146278,ENSG00000147894,ENSG00000148841,ENSG00000150347,ENSG00000151651,ENSG00000151929,ENSG00000153234,ENSG00000153922,ENSG00000154640,ENSG00000156030,ENSG00000158050,ENSG00000158615,ENSG00000159200,ENSG00000159388,ENSG00000160789,ENSG00000160888,ENSG00000162616,ENSG00000162772,ENSG00000162783,ENSG00000162924,ENSG00000163635,ENSG00000163659,ENSG00000163660,ENSG00000164169,ENSG00000164736,ENSG00000164741,ENSG00000164949,ENSG00000165195,ENSG00000166148,ENSG00000166483,ENSG00000166579,ENSG00000167565,ENSG00000167604,ENSG00000169031,ENSG00000170345,ENSG00000170542,ENSG00000171174,ENSG00000171223,ENSG00000172216,ENSG00000173110,ENSG00000173276,ENSG00000173334,ENSG00000173846,ENSG00000174429,ENSG00000175197,ENSG00000176641,ENSG00000177606,ENSG00000178053,ENSG00000179094,ENSG00000184557,ENSG00000185022,ENSG00000185222,ENSG00000188215,ENSG00000188290,ENSG00000188396,ENSG00000197019,ENSG00000197147,ENSG00000197329,ENSG00000197714,ENSG00000198576,ENSG00000204388,ENSG00000204389,ENSG00000204569,ENSG00000213190,ENSG00000255112"	0.446947654588742
"1007"	"lightsteelblue1"	TRUE	0.000603	11003	155	125	0.806	0.011	"GO:0005515"	"MF"	21	"protein binding"	2	"ENSG00000006327,ENSG00000055483,ENSG00000067082,ENSG00000069956,ENSG00000070495,ENSG00000073756,ENSG00000073803,ENSG00000075426,ENSG00000076604,ENSG00000076641,ENSG00000087074,ENSG00000095794,ENSG00000099860,ENSG00000100221,ENSG00000102096,ENSG00000102393,ENSG00000102760,ENSG00000102786,ENSG00000110172,ENSG00000111859,ENSG00000112081,ENSG00000115137,ENSG00000116717,ENSG00000116752,ENSG00000117000,ENSG00000117479,ENSG00000118985,ENSG00000119508,ENSG00000119986,ENSG00000120129,ENSG00000120217,ENSG00000120694,ENSG00000120738,ENSG00000120833,ENSG00000122877,ENSG00000123358,ENSG00000125657,ENSG00000125740,ENSG00000125845,ENSG00000127528,ENSG00000128016,ENSG00000130522,ENSG00000131016,ENSG00000131263,ENSG00000132002,ENSG00000132326,ENSG00000132510,ENSG00000132906,ENSG00000136527,ENSG00000136603,ENSG00000136826,ENSG00000136997,ENSG00000138675,ENSG00000140403,ENSG00000140743,ENSG00000142178,ENSG00000142871,ENSG00000143333,ENSG00000143384,ENSG00000143507,ENSG00000143878,ENSG00000144655,ENSG00000144802,ENSG00000146278,ENSG00000147894,ENSG00000148841,ENSG00000150347,ENSG00000151651,ENSG00000151929,ENSG00000153234,ENSG00000153922,ENSG00000154640,ENSG00000156030,ENSG00000158050,ENSG00000158615,ENSG00000159200,ENSG00000159388,ENSG00000160789,ENSG00000162616,ENSG00000162772,ENSG00000162783,ENSG00000162924,ENSG00000163635,ENSG00000163660,ENSG00000164169,ENSG00000164736,ENSG00000164741,ENSG00000164949,ENSG00000165195,ENSG00000166148,ENSG00000166483,ENSG00000166579,ENSG00000167565,ENSG00000167604,ENSG00000169031,ENSG00000170345,ENSG00000170542,ENSG00000171174,ENSG00000171223,ENSG00000172216,ENSG00000173110,ENSG00000173276,ENSG00000173334,ENSG00000173846,ENSG00000174429,ENSG00000175197,ENSG00000176641,ENSG00000177606,ENSG00000178053,ENSG00000179094,ENSG00000184557,ENSG00000185022,ENSG00000185222,ENSG00000188215,ENSG00000188290,ENSG00000188396,ENSG00000197019,ENSG00000197147,ENSG00000197329,ENSG00000197714,ENSG00000204388,ENSG00000204389,ENSG00000204569,ENSG00000213190,ENSG00000255112"	1.0162372433747
"1008"	"lightsteelblue1"	TRUE	0.0184	504	155	16	0.103	0.032	"GO:0008134"	"MF"	21	"transcription factor binding"	3	"ENSG00000095794,ENSG00000122877,ENSG00000125740,ENSG00000130522,ENSG00000136826,ENSG00000136997,ENSG00000142178,ENSG00000153234,ENSG00000156030,ENSG00000164736,ENSG00000170345,ENSG00000171223,ENSG00000173334,ENSG00000175197,ENSG00000177606,ENSG00000188290"	4.43955780761132
"1009"	"lightsteelblue1"	TRUE	2.35e-05	1997	155	43	0.277	0.022	"GO:0140110"	"MF"	5	"transcription regulator activity"	1	"ENSG00000067082,ENSG00000075426,ENSG00000095794,ENSG00000105722,ENSG00000117000,ENSG00000119508,ENSG00000120738,ENSG00000122877,ENSG00000123358,ENSG00000125740,ENSG00000127528,ENSG00000130522,ENSG00000130844,ENSG00000131263,ENSG00000132002,ENSG00000132326,ENSG00000136603,ENSG00000136826,ENSG00000136997,ENSG00000144655,ENSG00000144802,ENSG00000150347,ENSG00000153234,ENSG00000156030,ENSG00000159200,ENSG00000160888,ENSG00000162772,ENSG00000162924,ENSG00000164736,ENSG00000167604,ENSG00000170345,ENSG00000171223,ENSG00000172216,ENSG00000173276,ENSG00000175197,ENSG00000177606,ENSG00000179388,ENSG00000181722,ENSG00000185022,ENSG00000188290,ENSG00000196428,ENSG00000197714,ENSG00000204389"	NA
"1010"	"lightsteelblue1"	TRUE	0.000313	1713	155	37	0.239	0.022	"GO:0003700"	"MF"	5	"DNA-binding transcription factor activity"	2	"ENSG00000067082,ENSG00000075426,ENSG00000095794,ENSG00000105722,ENSG00000117000,ENSG00000119508,ENSG00000120738,ENSG00000122877,ENSG00000123358,ENSG00000125740,ENSG00000127528,ENSG00000130522,ENSG00000130844,ENSG00000136603,ENSG00000136826,ENSG00000136997,ENSG00000144655,ENSG00000150347,ENSG00000153234,ENSG00000156030,ENSG00000159200,ENSG00000160888,ENSG00000162772,ENSG00000162924,ENSG00000164736,ENSG00000170345,ENSG00000171223,ENSG00000172216,ENSG00000173276,ENSG00000175197,ENSG00000177606,ENSG00000179388,ENSG00000181722,ENSG00000185022,ENSG00000188290,ENSG00000196428,ENSG00000197714"	3.49362235915217
"1011"	"lightsteelblue1"	TRUE	0.000187	1604	155	36	0.232	0.022	"GO:0000981"	"MF"	5	"DNA-binding transcription factor activity, RNA polymerase II-specific"	3	"ENSG00000067082,ENSG00000075426,ENSG00000095794,ENSG00000105722,ENSG00000117000,ENSG00000119508,ENSG00000120738,ENSG00000122877,ENSG00000123358,ENSG00000125740,ENSG00000127528,ENSG00000130522,ENSG00000130844,ENSG00000136603,ENSG00000136826,ENSG00000136997,ENSG00000144655,ENSG00000150347,ENSG00000153234,ENSG00000156030,ENSG00000160888,ENSG00000162772,ENSG00000162924,ENSG00000164736,ENSG00000170345,ENSG00000171223,ENSG00000172216,ENSG00000173276,ENSG00000175197,ENSG00000177606,ENSG00000179388,ENSG00000181722,ENSG00000185022,ENSG00000188290,ENSG00000196428,ENSG00000197714"	4.21700440089966
"1012"	"lightsteelblue1"	TRUE	0.00134	267	155	13	0.084	0.049	"GO:0001228"	"MF"	5	"DNA-binding transcription activator activity, RNA polymerase II-specific"	4	"ENSG00000067082,ENSG00000075426,ENSG00000119508,ENSG00000122877,ENSG00000123358,ENSG00000136826,ENSG00000136997,ENSG00000153234,ENSG00000160888,ENSG00000162772,ENSG00000162924,ENSG00000175197,ENSG00000185022"	5.08377436469968
"1013"	"lightsteelblue1"	TRUE	0.0284	252	155	11	0.071	0.044	"GO:0000982"	"MF"	5	"transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding"	4	"ENSG00000067082,ENSG00000119508,ENSG00000122877,ENSG00000123358,ENSG00000136603,ENSG00000136826,ENSG00000136997,ENSG00000153234,ENSG00000172216,ENSG00000175197,ENSG00000177606"	5.06982713721883
"1014"	"lightsteelblue1"	TRUE	0.000705	93	82	8	0.098	0.086	"KEGG:04657"	"keg"	22	"IL-17 signaling pathway"	1	"ENSG00000069956,ENSG00000073756,ENSG00000076604,ENSG00000125740,ENSG00000130522,ENSG00000170345,ENSG00000172216,ENSG00000177606"	NA
"1015"	"lightsteelblue1"	TRUE	0.0395	125	82	7	0.085	0.056	"KEGG:04380"	"keg"	3	"Osteoclast differentiation"	1	"ENSG00000075426,ENSG00000125740,ENSG00000130522,ENSG00000170345,ENSG00000171223,ENSG00000177606,ENSG00000184557"	NA
"1016"	"lightsteelblue1"	TRUE	0.0116	137	82	8	0.098	0.058	"KEGG:04210"	"keg"	17	"Apoptosis"	1	"ENSG00000099860,ENSG00000116717,ENSG00000132906,ENSG00000143384,ENSG00000160789,ENSG00000170345,ENSG00000175197,ENSG00000177606"	NA
"1017"	"lightsteelblue1"	TRUE	0.0315	86	82	6	0.073	0.07	"KEGG:05210"	"keg"	18	"Colorectal cancer"	1	"ENSG00000099860,ENSG00000116717,ENSG00000132906,ENSG00000136997,ENSG00000170345,ENSG00000177606"	NA
"1018"	"lightsteelblue1"	TRUE	1.83e-06	296	82	17	0.207	0.057	"KEGG:04010"	"keg"	14	"MAPK signaling pathway"	1	"ENSG00000073803,ENSG00000099860,ENSG00000116717,ENSG00000120129,ENSG00000123358,ENSG00000130522,ENSG00000136997,ENSG00000138675,ENSG00000143507,ENSG00000158050,ENSG00000170345,ENSG00000173110,ENSG00000175197,ENSG00000177606,ENSG00000184545,ENSG00000204388,ENSG00000204389"	NA
"1019"	"lightsteelblue1"	TRUE	0.00318	185	82	10	0.122	0.054	"KEGG:05202"	"keg"	23	"Transcriptional misregulation in cancer"	1	"ENSG00000099860,ENSG00000116717,ENSG00000119508,ENSG00000132326,ENSG00000136997,ENSG00000144802,ENSG00000162924,ENSG00000172216,ENSG00000175197,ENSG00000178053"	NA
"1020"	"lightsteelblue1"	TRUE	0.000705	93	82	8	0.098	0.086	"KEGG:05222"	"keg"	8	"Small cell lung cancer"	1	"ENSG00000073756,ENSG00000076604,ENSG00000081052,ENSG00000099860,ENSG00000116717,ENSG00000132906,ENSG00000136997,ENSG00000169031"	NA
"1021"	"lightsteelblue1"	TRUE	0.0169	23	96	4	0.042	0.174	"REAC:R-HSA-112409"	"rea"	19	"RAF-independent MAPK1/3 activation"	1	"ENSG00000120129,ENSG00000143507,ENSG00000158050,ENSG00000184545"	NA
"1022"	"lightsteelblue1"	TRUE	0.0124	69	96	6	0.062	0.087	"REAC:R-HSA-3371453"	"rea"	15	"Regulation of HSF1-mediated heat shock response"	1	"ENSG00000120694,ENSG00000132002,ENSG00000151929,ENSG00000173110,ENSG00000204388,ENSG00000204389"	NA
"1023"	"yellow"	TRUE	0.0371	98	335	10	0.03	0.102	"GO:0099643"	"BP"	2	"signal release from synapse"	1	"ENSG00000070808,ENSG00000104863,ENSG00000105649,ENSG00000106089,ENSG00000107282,ENSG00000110076,ENSG00000127838,ENSG00000164850,ENSG00000167371,ENSG00000177380"	NA
"1024"	"yellow"	TRUE	0.023	208	335	15	0.045	0.072	"GO:0001505"	"BP"	2	"regulation of neurotransmitter levels"	1	"ENSG00000070808,ENSG00000104863,ENSG00000105649,ENSG00000106089,ENSG00000107282,ENSG00000110076,ENSG00000112294,ENSG00000123453,ENSG00000123454,ENSG00000127838,ENSG00000164850,ENSG00000167371,ENSG00000168329,ENSG00000177380,ENSG00000187554"	6.1090501948636
"1025"	"yellow"	TRUE	0.0371	98	335	10	0.03	0.102	"GO:0007269"	"BP"	2	"neurotransmitter secretion"	1	"ENSG00000070808,ENSG00000104863,ENSG00000105649,ENSG00000106089,ENSG00000107282,ENSG00000110076,ENSG00000127838,ENSG00000164850,ENSG00000167371,ENSG00000177380"	6.37075678091212
"1026"	"yellow"	TRUE	0.0472	47	104	5	0.048	0.106	"KEGG:04340"	"keg"	4	"Hedgehog signaling pathway"	1	"ENSG00000064309,ENSG00000074047,ENSG00000117425,ENSG00000128602,ENSG00000131437"	NA
"1027"	"yellow"	TRUE	0.00625	51	173	7	0.04	0.137	"REAC:R-HSA-112310"	"rea"	1	"Neurotransmitter release cycle"	1	"ENSG00000104863,ENSG00000105649,ENSG00000106089,ENSG00000107282,ENSG00000112294,ENSG00000143847,ENSG00000177380"	NA
"1028"	"yellow"	TRUE	0.000502	23	173	6	0.035	0.261	"REAC:R-HSA-212676"	"rea"	1	"Dopamine Neurotransmitter Release Cycle"	2	"ENSG00000104863,ENSG00000105649,ENSG00000106089,ENSG00000107282,ENSG00000143847,ENSG00000177380"	NA
"1029"	"yellow"	TRUE	0.0497	17	173	4	0.023	0.235	"REAC:R-HSA-264642"	"rea"	1	"Acetylcholine Neurotransmitter Release Cycle"	2	"ENSG00000105649,ENSG00000106089,ENSG00000143847,ENSG00000177380"	NA
"1030"	"yellow"	TRUE	0.0328	88	173	8	0.046	0.091	"REAC:R-HSA-6794362"	"rea"	3	"Protein-protein interactions at synapses"	1	"ENSG00000088367,ENSG00000104863,ENSG00000106089,ENSG00000107282,ENSG00000110076,ENSG00000143847,ENSG00000177380,ENSG00000184564"	NA
"1031"	"plum1"	TRUE	0.0299	35	269	6	0.022	0.171	"GO:0072132"	"BP"	7	"mesenchyme morphogenesis"	1	"ENSG00000106991,ENSG00000124216,ENSG00000138795,ENSG00000163513,ENSG00000164867,ENSG00000183691"	7.99743649978073
"1032"	"plum1"	TRUE	1.73e-05	1438	269	51	0.19	0.035	"GO:0040011"	"BP"	11	"locomotion"	1	"ENSG00000001617,ENSG00000011009,ENSG00000017427,ENSG00000019991,ENSG00000064300,ENSG00000068001,ENSG00000072786,ENSG00000089060,ENSG00000091879,ENSG00000101082,ENSG00000103888,ENSG00000104689,ENSG00000105639,ENSG00000106991,ENSG00000108798,ENSG00000114378,ENSG00000121797,ENSG00000124216,ENSG00000126353,ENSG00000131504,ENSG00000136960,ENSG00000137077,ENSG00000137877,ENSG00000138031,ENSG00000138795,ENSG00000143537,ENSG00000143545,ENSG00000153071,ENSG00000154016,ENSG00000155849,ENSG00000158769,ENSG00000162704,ENSG00000164867,ENSG00000168209,ENSG00000168961,ENSG00000170379,ENSG00000170989,ENSG00000174175,ENSG00000175471,ENSG00000176358,ENSG00000181284,ENSG00000182511,ENSG00000182885,ENSG00000183691,ENSG00000185885,ENSG00000186891,ENSG00000196411,ENSG00000198001,ENSG00000198053,ENSG00000205336,ENSG00000254087"	3.79827504789951
"1033"	"plum1"	TRUE	0.000198	1643	269	53	0.197	0.032	"GO:0006928"	"BP"	11	"movement of cell or subcellular component"	1	"ENSG00000001617,ENSG00000011009,ENSG00000017427,ENSG00000019991,ENSG00000064300,ENSG00000068001,ENSG00000072786,ENSG00000089060,ENSG00000091879,ENSG00000101082,ENSG00000103888,ENSG00000104689,ENSG00000105639,ENSG00000106991,ENSG00000108798,ENSG00000114378,ENSG00000124216,ENSG00000126353,ENSG00000131504,ENSG00000136960,ENSG00000137077,ENSG00000137877,ENSG00000138031,ENSG00000138795,ENSG00000143537,ENSG00000143545,ENSG00000143549,ENSG00000153071,ENSG00000154016,ENSG00000155849,ENSG00000158769,ENSG00000162704,ENSG00000164867,ENSG00000168209,ENSG00000168961,ENSG00000170379,ENSG00000170989,ENSG00000174175,ENSG00000175471,ENSG00000176358,ENSG00000181284,ENSG00000182511,ENSG00000182885,ENSG00000183691,ENSG00000185885,ENSG00000186891,ENSG00000196072,ENSG00000196169,ENSG00000196411,ENSG00000198001,ENSG00000198053,ENSG00000205336,ENSG00000254087"	3.76112700452068
"1034"	"plum1"	TRUE	0.0044	808	269	31	0.115	0.038	"GO:0051270"	"BP"	11	"regulation of cellular component movement"	2	"ENSG00000017427,ENSG00000019991,ENSG00000068001,ENSG00000072786,ENSG00000089060,ENSG00000091879,ENSG00000103888,ENSG00000106991,ENSG00000108798,ENSG00000114378,ENSG00000124216,ENSG00000126353,ENSG00000131504,ENSG00000136960,ENSG00000137077,ENSG00000138795,ENSG00000143537,ENSG00000153071,ENSG00000164867,ENSG00000168961,ENSG00000170379,ENSG00000175471,ENSG00000176358,ENSG00000181284,ENSG00000182511,ENSG00000182885,ENSG00000183691,ENSG00000185885,ENSG00000186891,ENSG00000205336,ENSG00000254087"	4.92938356464711
"1035"	"plum1"	TRUE	0.00964	5256	269	114	0.424	0.022	"GO:0051179"	"BP"	11	"localization"	1	"ENSG00000008394,ENSG00000017427,ENSG00000019991,ENSG00000028137,ENSG00000042753,ENSG00000064012,ENSG00000064300,ENSG00000064989,ENSG00000068001,ENSG00000072786,ENSG00000074660,ENSG00000082397,ENSG00000086062,ENSG00000087086,ENSG00000088298,ENSG00000088832,ENSG00000089060,ENSG00000089327,ENSG00000091879,ENSG00000095383,ENSG00000100504,ENSG00000101082,ENSG00000101276,ENSG00000103187,ENSG00000103888,ENSG00000103966,ENSG00000104043,ENSG00000104689,ENSG00000105639,ENSG00000106991,ENSG00000108798,ENSG00000108932,ENSG00000109861,ENSG00000110697,ENSG00000112559,ENSG00000113504,ENSG00000113749,ENSG00000114378,ENSG00000115271,ENSG00000116489,ENSG00000122679,ENSG00000122862,ENSG00000124216,ENSG00000125810,ENSG00000126353,ENSG00000127954,ENSG00000129667,ENSG00000130208,ENSG00000130429,ENSG00000130475,ENSG00000130755,ENSG00000131504,ENSG00000134215,ENSG00000134996,ENSG00000136295,ENSG00000136960,ENSG00000137077,ENSG00000137877,ENSG00000138031,ENSG00000138795,ENSG00000138821,ENSG00000141524,ENSG00000143537,ENSG00000143545,ENSG00000148926,ENSG00000153071,ENSG00000154016,ENSG00000155849,ENSG00000157193,ENSG00000158769,ENSG00000158825,ENSG00000160326,ENSG00000160991,ENSG00000162704,ENSG00000163083,ENSG00000163191,ENSG00000163485,ENSG00000163513,ENSG00000164808,ENSG00000164867,ENSG00000166394,ENSG00000167711,ENSG00000167995,ENSG00000168209,ENSG00000168961,ENSG00000170049,ENSG00000170293,ENSG00000170379,ENSG00000170989,ENSG00000173221,ENSG00000174175,ENSG00000174206,ENSG00000174640,ENSG00000174695,ENSG00000175471,ENSG00000175899,ENSG00000176358,ENSG00000181284,ENSG00000182511,ENSG00000182885,ENSG00000183691,ENSG00000185386,ENSG00000185885,ENSG00000186891,ENSG00000196072,ENSG00000196139,ENSG00000196411,ENSG00000198001,ENSG00000198053,ENSG00000204267,ENSG00000205336,ENSG00000213699,ENSG00000254087,ENSG00000272636"	2.22126595766034
"1036"	"plum1"	TRUE	4.77e-05	1262	269	46	0.171	0.036	"GO:0051674"	"BP"	11	"localization of cell"	2	"ENSG00000017427,ENSG00000019991,ENSG00000068001,ENSG00000072786,ENSG00000089060,ENSG00000091879,ENSG00000101082,ENSG00000103888,ENSG00000104689,ENSG00000105639,ENSG00000106991,ENSG00000108798,ENSG00000114378,ENSG00000124216,ENSG00000126353,ENSG00000131504,ENSG00000136960,ENSG00000137077,ENSG00000138031,ENSG00000138795,ENSG00000143537,ENSG00000143545,ENSG00000153071,ENSG00000154016,ENSG00000155849,ENSG00000158769,ENSG00000162704,ENSG00000164867,ENSG00000168209,ENSG00000168961,ENSG00000170379,ENSG00000170989,ENSG00000174175,ENSG00000175471,ENSG00000176358,ENSG00000181284,ENSG00000182511,ENSG00000182885,ENSG00000183691,ENSG00000185885,ENSG00000186891,ENSG00000196411,ENSG00000198001,ENSG00000198053,ENSG00000205336,ENSG00000254087"	4.20194731060853
"1037"	"plum1"	TRUE	4.77e-05	1262	269	46	0.171	0.036	"GO:0048870"	"BP"	11	"cell motility"	3	"ENSG00000017427,ENSG00000019991,ENSG00000068001,ENSG00000072786,ENSG00000089060,ENSG00000091879,ENSG00000101082,ENSG00000103888,ENSG00000104689,ENSG00000105639,ENSG00000106991,ENSG00000108798,ENSG00000114378,ENSG00000124216,ENSG00000126353,ENSG00000131504,ENSG00000136960,ENSG00000137077,ENSG00000138031,ENSG00000138795,ENSG00000143537,ENSG00000143545,ENSG00000153071,ENSG00000154016,ENSG00000155849,ENSG00000158769,ENSG00000162704,ENSG00000164867,ENSG00000168209,ENSG00000168961,ENSG00000170379,ENSG00000170989,ENSG00000174175,ENSG00000175471,ENSG00000176358,ENSG00000181284,ENSG00000182511,ENSG00000182885,ENSG00000183691,ENSG00000185885,ENSG00000186891,ENSG00000196411,ENSG00000198001,ENSG00000198053,ENSG00000205336,ENSG00000254087"	4.20243594975825
"1038"	"plum1"	TRUE	0.000221	1153	269	42	0.156	0.036	"GO:0016477"	"BP"	11	"cell migration"	4	"ENSG00000017427,ENSG00000019991,ENSG00000068001,ENSG00000072786,ENSG00000089060,ENSG00000091879,ENSG00000101082,ENSG00000103888,ENSG00000104689,ENSG00000105639,ENSG00000106991,ENSG00000108798,ENSG00000114378,ENSG00000124216,ENSG00000126353,ENSG00000136960,ENSG00000137077,ENSG00000138795,ENSG00000143537,ENSG00000143545,ENSG00000153071,ENSG00000154016,ENSG00000158769,ENSG00000162704,ENSG00000164867,ENSG00000168209,ENSG00000168961,ENSG00000170379,ENSG00000170989,ENSG00000174175,ENSG00000175471,ENSG00000181284,ENSG00000182511,ENSG00000182885,ENSG00000183691,ENSG00000185885,ENSG00000186891,ENSG00000196411,ENSG00000198001,ENSG00000198053,ENSG00000205336,ENSG00000254087"	4.27699518545754
"1039"	"plum1"	TRUE	0.00306	794	269	31	0.115	0.039	"GO:0040012"	"BP"	11	"regulation of locomotion"	1	"ENSG00000017427,ENSG00000019991,ENSG00000068001,ENSG00000072786,ENSG00000089060,ENSG00000091879,ENSG00000103888,ENSG00000106991,ENSG00000108798,ENSG00000114378,ENSG00000124216,ENSG00000126353,ENSG00000131504,ENSG00000136960,ENSG00000137077,ENSG00000138795,ENSG00000143537,ENSG00000153071,ENSG00000164867,ENSG00000168961,ENSG00000170379,ENSG00000175471,ENSG00000176358,ENSG00000181284,ENSG00000182511,ENSG00000182885,ENSG00000183691,ENSG00000185885,ENSG00000186891,ENSG00000205336,ENSG00000254087"	4.92837295314119
"1040"	"plum1"	TRUE	0.000742	743	269	31	0.115	0.042	"GO:2000145"	"BP"	11	"regulation of cell motility"	2	"ENSG00000017427,ENSG00000019991,ENSG00000068001,ENSG00000072786,ENSG00000089060,ENSG00000091879,ENSG00000103888,ENSG00000106991,ENSG00000108798,ENSG00000114378,ENSG00000124216,ENSG00000126353,ENSG00000131504,ENSG00000136960,ENSG00000137077,ENSG00000138795,ENSG00000143537,ENSG00000153071,ENSG00000164867,ENSG00000168961,ENSG00000170379,ENSG00000175471,ENSG00000176358,ENSG00000181284,ENSG00000182511,ENSG00000182885,ENSG00000183691,ENSG00000185885,ENSG00000186891,ENSG00000205336,ENSG00000254087"	5.06219298770739
"1041"	"plum1"	TRUE	0.00538	693	269	28	0.104	0.04	"GO:0030334"	"BP"	11	"regulation of cell migration"	3	"ENSG00000017427,ENSG00000019991,ENSG00000068001,ENSG00000072786,ENSG00000089060,ENSG00000091879,ENSG00000103888,ENSG00000106991,ENSG00000108798,ENSG00000114378,ENSG00000124216,ENSG00000126353,ENSG00000136960,ENSG00000137077,ENSG00000138795,ENSG00000143537,ENSG00000153071,ENSG00000164867,ENSG00000168961,ENSG00000170379,ENSG00000175471,ENSG00000181284,ENSG00000182885,ENSG00000183691,ENSG00000185885,ENSG00000186891,ENSG00000205336,ENSG00000254087"	5.12166354130572
"1042"	"plum1"	TRUE	0.0143	9	269	4	0.015	0.444	"GO:0097048"	"BP"	4	"dendritic cell apoptotic process"	1	"ENSG00000126353,ENSG00000137077,ENSG00000168961,ENSG00000254087"	10.0343184270418
"1043"	"plum1"	TRUE	0.0143	9	269	4	0.015	0.444	"GO:2000668"	"BP"	4	"regulation of dendritic cell apoptotic process"	1	"ENSG00000126353,ENSG00000137077,ENSG00000168961,ENSG00000254087"	10.0343184270418
"1044"	"plum1"	TRUE	0.0198	2269	269	60	0.223	0.026	"GO:0010033"	"BP"	10	"response to organic substance"	1	"ENSG00000008394,ENSG00000017427,ENSG00000019991,ENSG00000028137,ENSG00000064012,ENSG00000064300,ENSG00000064989,ENSG00000068001,ENSG00000088298,ENSG00000090534,ENSG00000100368,ENSG00000104689,ENSG00000105639,ENSG00000106991,ENSG00000111424,ENSG00000111432,ENSG00000114378,ENSG00000116489,ENSG00000122679,ENSG00000126353,ENSG00000131187,ENSG00000131504,ENSG00000132334,ENSG00000134470,ENSG00000137077,ENSG00000138031,ENSG00000138795,ENSG00000140853,ENSG00000143537,ENSG00000143545,ENSG00000153071,ENSG00000157193,ENSG00000158769,ENSG00000159110,ENSG00000159128,ENSG00000159216,ENSG00000163083,ENSG00000163513,ENSG00000164761,ENSG00000164808,ENSG00000168209,ENSG00000168961,ENSG00000170989,ENSG00000172936,ENSG00000173535,ENSG00000174175,ENSG00000177663,ENSG00000181284,ENSG00000183691,ENSG00000184113,ENSG00000185291,ENSG00000185386,ENSG00000185885,ENSG00000186891,ENSG00000196139,ENSG00000198001,ENSG00000204264,ENSG00000204516,ENSG00000243646,ENSG00000254087"	2.99203225510203
"1045"	"plum1"	TRUE	0.018	866	269	31	0.115	0.036	"GO:0034097"	"BP"	10	"response to cytokine"	2	"ENSG00000019991,ENSG00000028137,ENSG00000064012,ENSG00000068001,ENSG00000090534,ENSG00000100368,ENSG00000105639,ENSG00000114378,ENSG00000116489,ENSG00000126353,ENSG00000134470,ENSG00000137077,ENSG00000138795,ENSG00000140853,ENSG00000157193,ENSG00000159110,ENSG00000159128,ENSG00000159216,ENSG00000164761,ENSG00000168961,ENSG00000170989,ENSG00000172936,ENSG00000177663,ENSG00000181284,ENSG00000185291,ENSG00000185386,ENSG00000185885,ENSG00000186891,ENSG00000198001,ENSG00000204264,ENSG00000243646"	4.57544238437114
